departure_day,departure_time_hour,order_id,payment_day,payment_week,departure_week,account_id,adult,child,infant,age,gender,customer_price
Wednesday,14:55,04bfffb37cf9b4b395218f1f987f889a,Saturday,19,23,61e0e55c45f1433cff57216b97e7fb46,1,0,0,0,M,2798926.0
Friday,14:55,10156e1d43f5322d159305b486d0d89c,Monday,21,23,fc81908dcb1192e1a795b3fd8117a1a1,1,0,0,0,Unknown,2798926.0
Wednesday,12:25,8bc3a80fa3b9a175079a473a3c0d44a4,Tuesday,19,23,7581be6ea50ba4fa0052d0065b66b956,1,0,0,0,M,2798926.0
Wednesday,14:55,bfb7d7c14aeb3a66005e931aba7636d0,Tuesday,21,23,33aeb36a75bbc5cffaf2e63c646faffa,1,0,0,0,M,2798926.0
Thursday,08:45,191626a7d6639221323b2682b52a7121,Monday,20,23,abcf32ff4d3e632a343dab4f0e73bf71,1,0,0,25,F,2798926.0
Thursday,17:40,4beb64ca58adbe3952d1bbccc5de7076,Monday,21,23,af7ce880d34de0d3a3970676f4129523,1,0,0,56,M,2798926.0
Thursday,17:40,61ab5c3f0387c69ee378fee3f1ac99d0,Thursday,21,23,5fa391706ecf8c37ea47917c6af63f91,1,0,0,0,M,2798926.0
Friday,05:50,5a6eec87e95ffde0ad7b78c0f7b07557,Sunday,19,23,7025c077ae6b4cdfbcc26fdbda8ce19d,2,0,0,0,M,5597852.0
Friday,05:50,adeec77dcee528c244d22f7dc8ab0d00,Tuesday,21,23,68bfb1a6619b4ad0e245d065c6330129,2,0,0,27,F,5597852.0
Thursday,12:25,445db0e2c979b97da7daf33bc30e880a,Sunday,20,23,9ee624e384ccda18e072bf7bfac8d0de,2,0,0,0,M,5597852.0
Sunday,12:25,dd51666a7089fe12b3d2f010de0340ec,Sunday,20,23,d1ac0492e9f4f4d93c61d7fcee548bc0,2,0,0,0,Unknown,5597852.0
Friday,14:55,832457fd6f51206f18787c62e3ec4c5f,Monday,21,23,6463fb5104bdee9c4fc3e5f72cb97228,2,0,0,37,F,5597852.0
Friday,14:55,8caff6b863f02eca72ab905dd4a4fef1,Monday,21,23,4793556f74a7cd1772093bc35165882f,2,0,0,38,M,5597852.0
Saturday,08:45,a65edfadfef9bc3594b3225969835a30,Saturday,22,23,b2673e729e20c3d1184029454ddcc0b5,1,0,0,25,F,3648346.0
Tuesday,08:45,a2ff915004fa911e28e6b327a11e3c8e,Wednesday,22,23,7cb52b75e43d9b9a54b26553cdf90072,1,0,0,30,F,3648346.0
Monday,05:00,35ab469c449c6694a3ae696a92f51b1c,Wednesday,22,23,a106899d6752ec027ceafc1c143c547b,1,0,0,0,F,3648346.0
Thursday,05:00,d390335d5e845d955293aac8968ab2db,Thursday,22,23,adb3d2f3cfb8147db5a420d9a21b1cbc,1,0,0,0,M,3648346.0
Tuesday,12:25,6068a83e5411b8be7e6f33a02b65a6e3,Wednesday,22,23,f330bb1f8b70f350cb8efb6772f5b961,1,0,0,0,F,3648346.0
Monday,05:00,adadc75a6b45a3994dd7359c92dc7002,Wednesday,22,23,f158c5e93259fc3ff07291d655714ed8,1,0,0,0,M,3648346.0
Friday,05:50,b724ee4c81cc598ee67691b41d0974c2,Monday,20,23,40a336e709ba98d77141853af228d7e4,2,0,0,31,F,7296692.0
Tuesday,12:25,110ad082ffb180775da54d71ef478fa2,Tuesday,22,23,707a58dfd534cd58585f526dc178ac9d,1,1,0,0,M,3672988.0
Sunday,12:25,1e24724920f1e8310b448ce23355a710,Friday,21,23,77227d5f72a56b6a0d152eaac79737e4,1,0,0,27,M,1519570.0
Thursday,14:55,374a25f43c59109ebe90648e5acc29fc,Monday,20,23,82a1f7be1be0d03868453b150e253629,1,0,0,0,Unknown,1519570.0
Monday,08:45,47b587ee33eefcebf5f005661f201f94,Monday,21,23,f182237a9b6819dd90d7b5360e957266,1,0,0,33,M,1519570.0
Friday,12:25,5cfb474668ab31d087f6d48f6f10db4d,Thursday,19,23,51ac3457f8fd55e5b876bfd293fee5d1,1,0,0,0,F,1519570.0
Thursday,14:55,0960a2e68dae38f2b59e85910762e1cd,Saturday,16,23,abc0832ec4112cffe8d29b2557011895,1,0,0,58,M,1519570.0
Tuesday,08:45,844316d56a801861f0e66a8b9bfb2ca3,Friday,21,23,2a04504755964df88e7f87410a1589dc,1,0,0,35,M,1519570.0
Saturday,12:25,789300ceb4067314e2f505d17274360a,Thursday,21,23,2cb90c5745d716420da286fd5c6a19b7,1,0,0,0,Unknown,1519570.0
Friday,05:00,c0f61b78543f070e73fe3a35940d2e5a,Thursday,21,23,5287d042e29bf72e65461d1e713bdbc3,1,0,0,0,M,1519570.0
Thursday,12:25,7e1c5c3f8f799e26ee6ff57e52625aa5,Sunday,19,23,acc464a11d8d1c8991ed51001f48a976,1,0,0,0,F,1519570.0
Tuesday,14:55,0ed4cff657066fff3a7302284ce680e4,Wednesday,21,23,c99e1338ecd345dc5adba006dd868692,1,0,0,25,M,1519570.0
Tuesday,12:25,4d2599f93f16855995b577abae297406,Saturday,20,23,2e9fa3b2477908289178aa8ee1c633de,1,0,0,0,Unknown,1519570.0
Wednesday,14:55,1eeb0bb8bbbe22202013d0fdb6b514a8,Thursday,19,23,0729a03301cdb81c5a1d33b311833255,1,0,0,28,M,1519570.0
Tuesday,12:25,83cdfba3e15b2e4aedad122eebe9b311,Wednesday,21,23,a0c40de5809faa07abdf969c6dc54326,1,0,0,0,M,1519570.0
Thursday,08:45,77fcfd5e7d5cc3696203c9345178298f,Saturday,19,23,c79de910d4d25b4b4eaf5dc8392875ed,1,0,0,0,M,1519570.0
Sunday,14:55,764f0c2bc91500ac5d383ab93c31bf2a,Wednesday,21,23,90e9970bccc51cddd3a827e35ecdb68b,1,0,0,0,F,1519570.0
Monday,08:45,544bce0a92b5f24d9a62b299cd392cf7,Monday,21,23,a771b062cb119f6cd3b8f61d8eaf4969,1,0,0,48,F,1519570.0
Tuesday,08:45,d54d363b8edf4cd27f51b05989b6d913,Friday,21,23,d11c32092a938cf7e07c919b26872542,1,0,0,0,F,1519570.0
Tuesday,17:40,89f9dde09c74da95b628a58b3457630b,Thursday,21,23,39425bcefdbc0dbc29709616fc9311b9,1,0,0,49,M,1519570.0
Saturday,08:45,56557bf986a1c4e696d0b8f432db9565,Friday,20,23,a4e68c5c389e2303689245ca287cdb5a,1,0,0,0,F,1519570.0
Tuesday,12:25,73cbb3b1732e9ea33ef4ae496ad6853b,Tuesday,21,23,a38c7b8828133225d9fa58930940efcc,1,0,0,0,Unknown,1519570.0
Monday,12:25,36a5e192d23b403f12fccca5acbfec10,Saturday,20,23,1117276867db9a8420c2e7e8bbffef2d,1,0,0,0,M,1519570.0
Tuesday,12:25,f81ae4e3419d023d8994c538b52786f9,Saturday,20,23,de0250ca0461ced84ac0c2ec3c07de74,1,0,0,0,M,1519570.0
Friday,12:25,4670125f5ec1ff33a95229e9e3723e4c,Sunday,18,23,45780d0782fc5f0d83a4ae72ef5a3aa0,1,0,0,30,M,1519570.0
Sunday,12:25,97512d18553b1a1ad092f1fa1ea90cd5,Monday,21,23,88eea650ac1ba31add4907814c0f7425,1,0,0,36,M,1519570.0
Sunday,14:55,aa06cacf48f069160be531c33870bde8,Wednesday,21,23,1934b88602be882c46d88913cc1024d4,1,0,0,0,F,1519570.0
Wednesday,12:25,a6ab59f590ad4a1df1ff6b7a4119f152,Monday,19,23,4378ab9f4916dfec02387d9711a11c9a,1,0,0,0,M,1519570.0
Tuesday,08:45,9b72d4284a904153a2863cb58c33433b,Wednesday,21,23,1248b3321bb1ca19e1ecd35faab0bbf8,1,0,0,0,M,1519570.0
Thursday,12:25,348574aa2b16427f4075fde2e159f2d5,Saturday,19,23,5cee1488b4a8ee509458eaf49552e70e,1,0,0,50,F,1519570.0
Tuesday,08:45,0f479539f83c03db11c99031cfbbce73,Saturday,19,23,3ff74a51383282cf29b2d2ceedef9a65,1,0,0,0,F,1519570.0
Sunday,14:55,058dd57a6b239c620fb1b85122c99c5c,Sunday,20,23,148cafd99894ea7e528231c8109272de,1,0,0,0,F,1519570.0
Monday,12:25,79c45742681cf0b4367d80880ef1a0cf,Monday,21,23,bf0903ac1207cf28dfb83e3a7639e99d,1,0,0,0,F,1519570.0
Monday,08:45,1534bdcd2f9ca097ef8b87117a5546a9,Tuesday,21,23,55b13740041dda9537c3f072e7cceb38,1,0,0,0,F,1519570.0
Sunday,12:25,3e544be01ab9fafb7a593ade24cb06b9,Saturday,20,23,4a14a39c9028600668f3d910e6886595,1,0,0,0,Unknown,1519570.0
Tuesday,17:40,c706ba060491d11853ac5a58e7733558,Thursday,21,23,f0bd02db6e7915a3dc121e102d4fdb95,1,0,0,0,M,1519570.0
Wednesday,05:50,17cbfc136d53a1226708eced2f49ae68,Thursday,21,23,263de4e6bc29f71bc4758f1a99b7cfaf,1,0,0,0,M,1519570.0
Friday,12:25,deedbdf53bf96b90a0257e0414e6eff7,Saturday,20,23,c6798b9b3ec84af6b2a04b0392374c03,1,0,0,0,M,1519570.0
Wednesday,12:25,1c9a58f2b85bef09c15787c5b1f5c8ca,Tuesday,21,23,70db84731403804e9dfb6331e43507ed,1,0,0,27,M,1519570.0
Tuesday,17:40,a0493327a1b745d98d23bd4199268775,Thursday,21,23,15651b0bdd19ee01f6b1d6b3a26c9780,1,0,0,38,M,1519570.0
Saturday,14:55,494df3c074b46a1d7ac10c4c5dbfb627,Thursday,19,23,13ae99d190e47f9f904cf291b9bc7c98,1,0,0,0,M,1519570.0
Friday,14:55,1795bc2d0ceb95d9383a681837205ab2,Sunday,20,23,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1519570.0
Tuesday,17:40,3c9e8d3305d17d4c72be9f926319e260,Wednesday,21,23,b1fd0046bde8185fc7bd579feaa46c0f,1,0,0,0,M,1519570.0
Thursday,14:55,f7381f2a45dc8d72a6f4fd9feaeb0c48,Sunday,19,23,b115917de4863868d0fefb4358478c35,1,0,0,0,F,1519570.0
Friday,12:25,1ac5eb4a3922baf117a6b92ca1e3796a,Saturday,20,23,00d0f7385cd0aab178ae6c3c3209e30c,1,0,0,0,F,1519570.0
Saturday,08:45,741d44c95f8cfc1df8df6efa29767bba,Tuesday,21,23,4fbff2123d4807c829e75917aef3c707,1,0,0,0,F,1519570.0
Saturday,05:50,d836a88909c4fcd75479e332db699f76,Saturday,20,23,e9365a8361e95687e5a85f40a178b14e,1,0,0,51,M,1519570.0
Friday,14:55,d72b82a7b2d178fdc332fc945997799d,Monday,21,23,e4b5c7641a592071abe5c92dbc748191,1,0,0,54,M,1519570.0
Tuesday,12:25,32f3ef508d8adf5d58d8d5901cd33780,Monday,19,23,83129f68e1d2af1c94a27e894c9daff6,1,0,0,48,M,1519570.0
Friday,05:50,cca6c56a3538e77018b529ecc70900a5,Thursday,21,23,3b664d59ff81bd5fa8b7209ac18545ae,1,0,0,0,F,1519570.0
Friday,12:25,5accbaa6cf0109a899f88e6c37034dbe,Tuesday,19,23,1fac63f32bffc6a9de40a6de5090558f,1,0,0,0,Unknown,1519570.0
Sunday,12:25,0ed4a8d0b06face059989aebe3e5246b,Wednesday,21,23,f9fb90d9b3359a9888f6f3559c634400,1,0,0,0,Unknown,1519570.0
Thursday,12:25,729b07a43585036d14ad2c26ffb3ff69,Monday,20,23,2eedc6539421e1338a728dd4c0543a25,1,0,0,0,F,1519570.0
Monday,08:45,803234b623681d8f5f98b118a57932ee,Sunday,20,23,aa910093771f617a900ca1286017839f,1,0,0,0,F,1519570.0
Sunday,14:55,85a9325dcad7cd6124567bba47634bc5,Tuesday,21,23,83243e4bc98095aa2c554a6c40161301,1,0,0,0,M,1519570.0
Thursday,17:40,2a5c9a08ce579bb66eaff93e3e4a3de1,Tuesday,21,23,61c64d207384939f57f76980b97527f1,1,0,0,0,F,1519570.0
Tuesday,08:45,2282a2b667cf26be0d487eba2068622e,Friday,19,23,bf09255f14b69576c9125c9f4fed59d1,2,0,0,0,F,3039140.0
Thursday,17:40,ba6bd88979b23686956b98b15ad21000,Thursday,21,23,02ae4e8eb4622b252576a0bd015f1d9a,2,0,0,0,Unknown,3039140.0
Thursday,12:25,cd01401d6eb165f48c8f95c5f333d9a3,Thursday,19,23,13a76bd1cb45b7a2c6d6ffdb4d0bcd2d,2,0,0,0,M,3039140.0
Thursday,05:00,2e6cbca9bb6ff196ad1738ff40ecd8f4,Wednesday,21,23,5a34678f2442999783247b81613d9baa,2,0,0,18,F,3039140.0
Saturday,14:55,be1798f45889a8095e29979757e78df5,Monday,19,23,c0aacce72e6b8d18cc7af59b87385212,2,0,0,0,F,3039140.0
Wednesday,12:25,f0eefe5b7ed086f39882e4d249e73124,Sunday,20,23,2c2b1d629532d75d0ec9c31bb9b9bb82,2,0,0,0,F,3039140.0
Wednesday,14:55,96e1a0f19a5b12d54a11a2bda0b2ef05,Monday,19,23,4bb09654b10f886b2299439991528f9e,2,0,0,59,M,3039140.0
Thursday,14:55,a80a93f5aa18edaa391310b0f63441b9,Friday,19,23,f7afaf362f19561f44f255ff0aec235e,2,0,0,31,F,3039140.0
Thursday,12:25,3f6a9de197143f8f7eda3168583551c5,Tuesday,19,23,2fefe10d2bcee689ec2687280944932c,2,0,0,0,M,3039140.0
Friday,12:25,ef55043f73addf95d4ac08fec36eae6a,Sunday,20,23,40fba108728f9787238b3d84945275e9,2,0,0,0,F,3039140.0
Friday,12:25,b9771c7daf59e28e08b720339feaa962,Saturday,20,23,00d0f7385cd0aab178ae6c3c3209e30c,2,0,0,0,F,3039140.0
Thursday,08:45,b2400cad6c82c5a844a6fc53fc504bee,Thursday,19,23,aea7f1209bf484b8c1e7c6796acf549b,2,0,0,30,F,3039140.0
Friday,14:55,5946e99779edec15c27d6e58f3bc487e,Saturday,19,23,85fb85a3284b521c7df91b4f1474569e,2,0,0,0,Unknown,3039140.0
Friday,12:25,65df395e2c3216720f80f309ec73f816,Thursday,19,23,9805f19c40f798dccb64f7298054e087,2,0,0,0,F,3039140.0
Monday,12:25,e583080e37478c202afe02761a85fd87,Friday,19,23,c4c4857ba26d60ab91f90625eaafe3b6,2,0,0,0,F,3039140.0
Saturday,05:00,b2a5e5b05ba24daf5d18ee1f0bbd1146,Wednesday,21,23,47119ad6a4103635ac11cfa24244b684,2,0,0,24,F,3039140.0
Tuesday,14:55,df17530cd93e6f10434784d62db9178a,Tuesday,21,23,ba29650ab83b88f60731eaa976993f19,2,0,0,0,F,3039140.0
Tuesday,12:25,9d713367d27f0312ebfa0bd2ba045551,Monday,21,23,a8934faa3da40eaca96eee100228abdd,2,0,0,0,M,3039140.0
Monday,08:45,16ce6e403ff66f80126cb60fde6f63e0,Wednesday,22,23,313a7237641247235be32afee2cc46d1,1,0,0,48,M,2085850.0
Tuesday,17:40,d71977d204d2d32b8bad75532f268b3c,Friday,22,23,ecfc279ca752e6dddd275cb5a1e0c0b2,1,0,0,0,M,2085850.0
Thursday,17:40,066e7242a386d88799b61e3f0ec11ba0,Thursday,22,23,6d6bfb9191668a0476cf4741343bd053,1,0,0,0,M,2085850.0
Sunday,05:00,556ad84a4be5d18ca8166f3392ce84c4,Saturday,23,23,0de3814892bf47080a5fd8e91bdf65f9,1,0,0,0,M,2085850.0
Tuesday,17:40,5ebaaa693fcb4741c22bc5d4c1734e6b,Thursday,22,23,9c6940d1434f7a6ef6e0087cf24044e9,1,0,0,32,M,2085850.0
Tuesday,17:40,536c0b3dee53cf74250495028045b31e,Thursday,22,23,185573016cf6d31f96d6558f7ee5eeaf,1,0,0,0,M,2085850.0
Tuesday,17:40,7c5e0b25978534748bbc814a54691c3c,Wednesday,22,23,f35cdb9ce9053cc6f9cb7f86fb55e989,1,0,0,25,M,2085850.0
Tuesday,17:40,0697cb3b97841b3bd52c932b684f798a,Wednesday,22,23,e927cd3a247e276ea3421482e9ecccc2,1,0,0,0,,2085850.0
Wednesday,12:25,eb209f027a1cd1a9eda8a8b97a2ee0bf,Thursday,22,23,0e45d15a5adf2115f0bc0e8096e8bf1c,1,0,0,0,F,2085850.0
Sunday,12:25,61b3aa7dedd63bb974a586aa525561db,Friday,22,23,f898781c7881692a12e3c7a818d97d74,1,0,0,0,F,2085850.0
Sunday,12:25,ea373ba00ce46166f7c7453a92654f2f,Thursday,22,23,7abf6ec4b84fc7603bea105b4e29a647,1,0,0,35,F,2085850.0
Thursday,08:45,016393ae2f9aeff8a218d3977b931404,Monday,23,23,b04ef2ad03f9f4809493d097618f10a3,1,0,0,0,M,2085850.0
Wednesday,12:25,d3587e4df580c8fab3fda721a3281b2c,Thursday,22,23,ceaa550a3560110bf97b748e3a4ba509,1,0,0,60,F,2085850.0
Sunday,12:25,179e46490aa95b3baf08d06a2588139e,Thursday,22,23,cf1d7521441013fba74ecf5468374a4f,1,0,0,0,F,2085850.0
Friday,14:55,e1cd2cf8353ca6ca76bac8c4e3bec13a,Friday,22,23,40ef77ab765b92292cdb74bccc141adc,1,0,0,0,,2085850.0
Tuesday,05:00,4adeaa21a650778635c77b475f54ec6c,Thursday,22,23,8120f3cf92ef1cb6fd260efb95413621,1,0,0,0,F,2085850.0
Saturday,12:25,c4b7a57b936742a70c8879a314be41a0,Thursday,22,23,41850c4ab2ef998627a8763a696b078e,1,0,0,0,M,2085850.0
Sunday,12:25,9aebaa95ed4ce99d6d1b755d4c885dd2,Thursday,22,23,6ebcba5d0fcb3dbcfe7cb42eadf90f17,1,0,0,23,M,2085850.0
Tuesday,14:55,02de28a40f664c8d5841773b023ec847,Wednesday,22,23,85896a92c7d015166dfb6d186ea92204,1,0,0,43,F,2085850.0
Tuesday,05:00,7c99c9b4cdd1bb18b001718d4464e61e,Friday,22,23,e2ddfc97bd69b22024633300993c4442,1,0,0,27,M,2085850.0
Sunday,05:00,cbbfab0bb43ef0c5a92bbb3b1007b74c,Sunday,22,23,658fcc90244ab7db4083dd7278efac91,1,0,0,37,M,2085850.0
Sunday,05:00,5fafd1c20ddcd0cfd39a595f28f649bf,Saturday,23,23,12120ac4be3dd4a0a62053ca8c0f2b45,1,0,0,0,M,2085850.0
Thursday,08:45,606fad5f7a8054d9f4e7613b3daa8f77,Thursday,22,23,98dcf2fb6f08f7cb92d720af47f301cd,1,0,0,0,M,2085850.0
Sunday,05:00,82e4237bddecc1bdf7a9df41942a2fe5,Saturday,23,23,d0942ee579a5bb7d37ce9d8dfaf046da,1,0,0,19,F,2085850.0
Thursday,14:55,3f9df80f8af6a4943c0d1e7bb2734f27,Thursday,22,23,40ec1b6bfaf4b69e91c413f698b599a4,1,0,0,0,F,2085850.0
Tuesday,05:00,f061a9e903e1769e803a453f622a644f,Monday,23,23,9862f48313f3ed122dcf7d1cfe4ac648,1,0,0,0,M,2085850.0
Saturday,14:55,e4baa69f96121a7767888914b69c47d9,Thursday,22,23,7abf6773840b95517f3b781b441e51bd,1,0,0,0,M,2085850.0
Thursday,05:00,ed8d23977548aa8123f9834bedea2fc2,Friday,22,23,5244a44c5ad2bdddc68b2a436b9d4645,1,0,0,28,F,2085850.0
Wednesday,12:25,cbc397627a72b1ad825c0dcfc0dd8fa6,Friday,22,23,20ed19f155b0789f0fdf8be1eed21a69,1,0,0,0,F,2085850.0
Saturday,12:25,b3f6b5a1a9559e53481911d44c685915,Friday,22,23,08e34afd6d10ac987f134f70db45c768,1,0,0,0,M,2085850.0
Thursday,05:00,1102979905389a4b5ab8c1f19b5bf137,Friday,22,23,43a9f8c02c6fd2ad477ecf82aefebfb0,1,0,0,0,Unknown,2085850.0
Saturday,08:45,022a7fd607f7a187059e10e86415b373,Friday,22,23,1fa8535d1bd8649d2f6e55aa9635367e,1,0,0,30,M,2085850.0
Tuesday,17:40,a479a1c459f817be1b1cbb77658ac3d2,Wednesday,22,23,7ae5f51bf5431be022f11e14c9e51652,1,0,0,0,Unknown,2085850.0
Sunday,05:00,c8481f786fcd76356a396d4ef8a91b78,Saturday,23,23,6f2bee4077e5f30e932db74e8fe527f1,1,0,0,32,M,2085850.0
Sunday,05:00,9706ab6e456dffb56f88ef22a5536635,Friday,23,23,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,2085850.0
Thursday,05:00,9d70d8ba4440a7cb6310f2c686d636c9,Saturday,22,23,f8b27545eb9f9f8a0b04b0447fbd0537,1,0,0,27,F,2085850.0
Monday,08:45,2be0b77479a4bfb5f3e93ed855df54f4,Wednesday,22,23,d82a6940676780b97f6b15b46bdf29d9,2,0,0,30,M,4171700.0
Tuesday,05:00,6fe7a7baed9c1c6aec86bc22e56e537f,Thursday,22,23,a761c6bbf2718d834dc0bae5855d7e90,2,0,0,0,F,4171700.0
Friday,14:55,36d23a6ae348bbe4f07fd5b6ff43bbd7,Thursday,22,23,9f888cb6e0b942408a7d399c466f0a80,2,0,0,0,Unknown,4171700.0
Sunday,05:00,af0e95e3c7e5dee4a9f1b31e88cee31e,Thursday,23,23,4702eeadff4730f84768977b69d7092d,2,0,0,0,F,4171700.0
Tuesday,08:45,b75b1d39d216081f08b6b974df3dd6c3,Tuesday,22,23,891cc6954ca7f6161bdccf970d84a05c,2,0,0,0,M,4171700.0
Thursday,05:00,5f03094f1a1b82e018cfcd45cdca73ee,Friday,22,23,930e3da0ad06292afce16b6ec6e4cba4,2,0,0,0,F,4171700.0
Sunday,14:55,c7b3c3d42a1bb6dc73bd120e6f416a84,Wednesday,22,23,554b7da9e7f12f7aedd5e01d3391ec6a,2,0,0,0,F,4171700.0
Friday,14:55,8dfd7f9345e8a4f667f27903f1fd60bd,Wednesday,22,23,c1b354d352ec98ff33fc2faa8252ee81,2,0,0,0,M,4171700.0
Monday,05:00,43ae8a6d752cd219d631bb1e74e8f31e,Wednesday,22,23,8465fb426c215acc5f7bd90e2e2d1abd,2,0,0,0,M,4171700.0
Thursday,08:45,bde02d72d45d53d0ef94f72e78548689,Friday,18,23,aae11d0ab1d400d96bb0950a36cbfced,1,0,0,0,F,3478462.0
Wednesday,05:50,9da21080ebe331c2fa2c1ce4dbd2497f,Friday,22,23,7fd00d1c7b6955c4066f094272bbba6b,1,0,0,0,F,3478462.0
Thursday,08:45,65e0b0c381506ec24e3a57b803331537,Sunday,17,23,035a36c06acc4cf7d246dd8ce5c12980,1,0,0,0,F,3478462.0
Saturday,08:45,460eff2936fa2c63e73146b2b6c3e158,Wednesday,18,23,a2eb32362925e112a5dc8f230c99380f,1,0,0,0,Unknown,3478462.0
Thursday,08:45,4f0d402d8dbe8757cfd456541f61be21,Sunday,17,23,87dce8acd566062a629379ee4ccac36f,1,0,0,0,M,3478462.0
Tuesday,12:25,7accd9d756400caaade7aea6866ddb31,Saturday,21,23,f41a6262ebc0af3c13102bf927a3200d,1,0,0,0,Unknown,3478462.0
Thursday,05:00,579080d0978e4de6b53bc2d4b9819a79,Thursday,18,23,16653338c0cc654452eed0837c5889bb,2,0,0,0,M,6956924.0
Thursday,12:25,05b9c86fa07adadea470bca8251fb9b7,Saturday,18,23,2fd580110e77c7628551282b1d5192b8,2,0,0,0,F,6956924.0
Sunday,12:25,37c07e5493e2e662f1168b48fe5c5473,Friday,20,23,3cf0ce57a806aa8c66b3ad95e667a055,1,1,0,0,F,1931248.0
Saturday,12:25,530fd3c52ca2cc86c665fd9f7ac586af,Wednesday,22,23,a4bc32db0a982c3c280d358d95213e77,2,1,0,0,F,5239748.0
Saturday,08:45,82b04e6bb369cf6089d264def97d6e46,Wednesday,23,23,5e324b7ce30a19ffdfce7220a80d8488,1,0,0,0,Unknown,2803710.0
Monday,05:00,746456b06e462ed22cb67c26ab7646e3,Friday,22,23,a3774f64fb714d1b30930a674a80289d,3,2,0,0,Unknown,11130665.0
Thursday,08:45,5806eb46832dbaf52b0da0a923380076,Friday,22,23,a22de421390ae8a6f69f2f8979cb46b7,3,0,0,0,M,11454690.0
Monday,12:25,20209b721b46d2293c4ff8556d4f3128,Friday,21,23,ae68c0e35d5ef2c97df7ec35005e94d1,1,2,0,0,F,4316325.0
Tuesday,05:00,23c7a6e3e03ef13dad64b203d08e1504,Monday,23,23,ffbb4fa6f10e83a1f4dc9d6d8d33a7a3,2,0,1,0,Unknown,5170477.0
Friday,05:00,ddade39424c60b1ff0ea849f64d744b6,Thursday,22,23,beb01beb3168eaf652b69e1cd8d475b5,3,0,0,0,F,10435386.0
Tuesday,14:55,53fff49a829895b8208000f50777c8ce,Wednesday,22,23,32ca3838a8af033b762ccb8c8c212a6d,5,0,0,28,M,10429250.0
Friday,12:25,f00ca5f8e3f2d1c09d3e4a72900c99c8,Monday,20,23,a2d83b3ea8961df6561cd8bd2284df8b,1,1,0,0,F,5792189.0
Tuesday,08:45,8b84be997d290ca448aec7a58e2b3dbf,Thursday,21,23,7bf614b7094872b5c134730440e001a7,4,0,1,3,F,6227637.0
Wednesday,12:25,ea6bf64fc42342f3244507481e8497d3,Monday,20,23,3aa2ad9db27bf32b7ce4c6207eb34edb,5,0,0,0,M,8541650.0
Tuesday,05:00,2015ce8e90a077bceeb86b84c26bf5cf,Thursday,22,23,f0fbfec2d362f044761c55ecf245e46f,2,3,0,0,F,7328653.0
Tuesday,14:55,2f608b108be5e06c6a97f314c5b69974,Saturday,19,23,0eed77421c904c37685a77c7d04ef913,2,1,1,0,F,4350925.0
Thursday,08:45,222f78dbaf621c3389e54b87863e5a37,Thursday,16,23,b8a08876f4b57c126543b97c60dc09fe,3,0,0,47,M,3848715.0
Monday,12:25,78734f0071ebf09c6b8eed624e682358,Saturday,18,23,8456cafc612e2b442e52639c88be17f3,1,1,1,0,F,3529767.0
Thursday,05:00,1b1adf1b9198997da34aafa6edbc43c9,Monday,23,23,462581dba9c40a08b0f0a341ce95d1bd,1,1,1,0,F,3878973.0
Thursday,08:45,0375284c9721a1176c05fbf81093dca5,Friday,21,23,4d13c11080ccab21f7d21755e5b58a07,1,0,0,0,F,4497766.0
Thursday,05:00,c9ba40819026e2c16a2f018e0cb2f8ff,Monday,22,23,053e9be487a2c67375db70877524d7e9,1,0,0,0,Unknown,3124971.0
Monday,08:45,bacbd6a94e4bfd6ba847d761b943f6c5,Sunday,22,23,95c90c52f644b317d9280c14c70ab40f,2,0,1,38,F,5563870.0
Friday,14:55,a639166863aeca79cdb178d139e0bc86,Saturday,20,23,66b67f7d9a23351569413c3b84e92dfe,2,0,1,0,M,3188497.0
Wednesday,12:25,a962524e7b53d28b9f92e301c64897e2,Thursday,22,23,e86c5d4dd3810326fdb23b9bf3488130,1,0,0,0,M,4156711.0
Thursday,08:45,b618b0f63c23da31eb30a2bd4c0f639a,Tuesday,16,23,e70f5365b6f25a975849de0773dd113b,2,0,0,35,M,4745858.0
Monday,08:45,5317d39b7e65c9b1d5a4643803debf1f,Monday,22,23,80e9238044ca6a7e96a4facc3e19d172,2,0,0,0,M,3174275.0
Thursday,08:45,34e98dafdd66e6db52255aca4ea7344e,Tuesday,21,23,99eb4309d9e5e5b2ab0395312fd09c06,5,0,0,32,M,7597850.0
Wednesday,14:55,e655620a723e0fec3de18229bb3bd4b1,Thursday,21,23,b4cb77bc9a9d6c8f0177ace3b3a989d3,3,0,0,0,F,4558710.0
Friday,14:55,1e40da1b28d94cfd35db180315f7b429,Friday,19,23,942ab78d1f4788fad056f6d7156b14ae,3,0,0,0,F,4558710.0
Monday,08:45,fe36e17de5afb379445605bca1c6d9d8,Monday,21,23,c2f80fc1b83ccaad855fe7d8ae0e9a19,3,0,0,45,M,4558710.0
Saturday,12:25,6d1678a9ed039d8ecf058757108fd3d2,Tuesday,21,23,fd24e531b16e99330ff2a998eb66f36f,3,0,0,45,F,4558710.0
Wednesday,12:25,fcb76b0dc69e5f0019f9b629b8152af0,Sunday,20,23,6386141c6d518332c4dda71e6948f30b,3,0,0,22,F,4558710.0
Monday,12:25,5ce2cf67b7636f1f39e9cbcbc4fe18e3,Monday,21,23,1ccdc176e849c393a931ae09ad94a698,3,0,0,33,M,4558710.0
